,ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
2608,12735390,15032233,2021-09-30 21:42:32,1633038152223,0,0,9986989,15032233,3,0.04,1.2661,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2609,12735548,15032417,2021-09-30 21:43:58,1633038238576,1,0,9986989,15032417,3,0.04,87.998,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
2610,12735605,15032474,2021-09-30 21:44:21,1633038261920,0,0,9986989,15032474,3,0.04,1.26628,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2611,12735693,15032570,2021-09-30 21:45:43,1633038343430,0,0,9986989,15032570,3,0.04,1.26621,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2612,12735703,15032579,2021-09-30 21:45:51,1633038351223,0,0,9986989,15032579,3,0.04,1.26613,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2613,12735776,15032652,2021-09-30 21:46:55,1633038415176,1,1,234000,15030476,3,0.04,1.26596,-0.05,0.0,-3.52,0.0,USDCAD,python script cl,
2614,12735793,15032668,2021-09-30 21:47:03,1633038423630,1,0,9986989,15032668,3,0.04,88.005,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
2615,12735832,15032708,2021-09-30 21:47:32,1633038452462,0,0,9986989,15032708,3,0.04,1.26614,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2616,12735862,15032738,2021-09-30 21:47:50,1633038470251,1,1,234000,15029042,3,0.02,1.26597,-0.03,0.0,-1.72,0.0,USDCAD,python script cl,
2617,12735863,15032739,2021-09-30 21:47:50,1633038470499,1,1,234000,15029048,3,0.04,1.26597,-0.05,0.0,-3.44,0.0,USDCAD,python script cl,
2618,12735864,15032740,2021-09-30 21:47:50,1633038470734,1,1,234000,15029179,3,0.04,1.26597,-0.05,0.0,-3.44,0.0,USDCAD,python script cl,
2619,12735865,15032741,2021-09-30 21:47:50,1633038470985,1,1,234000,15030465,3,0.04,1.26597,-0.05,0.0,-3.44,0.0,USDCAD,python script cl,
2620,12735866,15032742,2021-09-30 21:47:51,1633038471236,1,1,234000,15030470,3,0.04,1.26597,-0.05,0.0,-3.44,0.0,USDCAD,python script cl,
2621,12735940,15032822,2021-09-30 21:48:44,1633038524714,0,0,9986989,15032822,3,0.04,1.26605,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2622,12735945,15032828,2021-09-30 21:48:47,1633038527921,0,0,9986989,15032828,3,0.04,1.26605,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2623,12736130,15033009,2021-09-30 21:50:11,1633038611989,1,0,9986989,15033009,3,0.04,88.02,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
2624,12736165,15033041,2021-09-30 21:50:14,1633038614613,1,1,234000,15029031,3,0.02,1.26582,-0.03,0.0,-1.81,0.0,USDCAD,python script cl,
2625,12736167,15033043,2021-09-30 21:50:14,1633038614854,1,1,234000,15029861,3,0.04,1.2658,-0.05,0.0,-3.57,0.0,USDCAD,python script cl,
2626,12736172,15033048,2021-09-30 21:50:15,1633038615108,1,1,234000,15029873,3,0.04,1.2658,-0.05,0.0,-3.63,0.0,USDCAD,python script cl,
2627,12736175,15033051,2021-09-30 21:50:15,1633038615344,1,1,234000,15030011,3,0.04,1.2658,-0.05,0.0,-3.57,0.0,USDCAD,python script cl,
2628,12736199,15033079,2021-09-30 21:50:23,1633038623781,1,1,234000,15029868,3,0.04,1.26578,-0.05,0.0,-3.57,0.0,USDCAD,python script cl,
2629,12736201,15033081,2021-09-30 21:50:24,1633038624036,1,1,234000,15030298,3,0.04,1.26578,-0.05,0.0,-3.52,0.0,USDCAD,python script cl,
2630,12736275,15033159,2021-09-30 21:50:45,1633038645660,0,0,9986989,15033159,3,0.04,1.26593,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2631,12736462,15033352,2021-09-30 21:52:32,1633038752196,0,0,9986989,15033352,3,0.04,1.26603,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2632,12736466,15033356,2021-09-30 21:52:35,1633038755417,0,0,9986989,15033356,3,0.04,1.26608,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2633,12736543,15033435,2021-09-30 21:53:20,1633038800976,1,0,9986989,15033435,3,0.04,88.007,-0.05,0.0,0.0,0.0,CADJPY,Python AADI M3,
2634,12736595,15033491,2021-09-30 21:54:15,1633038855832,0,0,9986989,15033491,3,0.04,1.26614,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2635,12736686,15033584,2021-09-30 21:55:37,1633038937222,0,0,9986989,15033584,3,0.04,1.26612,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2636,12736690,15033588,2021-09-30 21:55:41,1633038941661,0,0,9986989,15033588,3,0.04,1.26612,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2637,12737543,15034458,2021-09-30 22:03:35,1633039415514,0,1,234000,15033009,3,0.02,87.943,-0.03,0.0,1.19,0.0,CADJPY,python Split,
2638,12737601,15034517,2021-09-30 22:03:54,1633039434822,1,1,234000,15033159,3,0.02,1.26656,-0.03,0.0,0.86,0.0,USDCAD,python Split,
2639,12737603,15034519,2021-09-30 22:03:55,1633039435152,0,1,234000,15033435,3,0.02,87.935,-0.03,0.0,1.12,0.0,CADJPY,python Split,
2640,12737612,15034528,2021-09-30 22:03:57,1633039437684,0,1,234000,15032668,3,0.02,87.933,-0.03,0.0,1.12,0.0,CADJPY,python Split,
2641,12737820,15034742,2021-09-30 22:06:04,1633039564957,0,1,234000,15032417,3,0.02,87.931,-0.03,0.0,1.04,0.0,CADJPY,python Split,
2642,12737836,15034759,2021-09-30 22:06:16,1633039576043,1,1,234000,15032226,3,0.02,1.26674,-0.03,0.0,0.94,0.0,USDCAD,python Split,
2643,12737837,15034760,2021-09-30 22:06:16,1633039576303,1,1,234000,15032822,3,0.02,1.26674,-0.03,0.0,0.94,0.0,USDCAD,python Split,
2644,12737838,15034761,2021-09-30 22:06:16,1633039576552,1,1,234000,15032828,3,0.02,1.26674,-0.03,0.0,0.94,0.0,USDCAD,python Split,
2645,12737839,15034762,2021-09-30 22:06:16,1633039576775,1,1,234000,15033352,3,0.02,1.26674,-0.03,0.0,0.97,0.0,USDCAD,python Split,
2646,12737847,15034770,2021-09-30 22:06:19,1633039579440,1,1,234000,15033356,3,0.02,1.26676,-0.03,0.0,0.93,0.0,USDCAD,python Split,
2647,12737849,15034772,2021-09-30 22:06:20,1633039580767,1,0,9986989,15034772,3,0.02,0.87491,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2648,12737850,15034773,2021-09-30 22:06:22,1633039582143,1,1,234000,15032233,3,0.02,1.26674,-0.03,0.0,0.87,0.0,USDCAD,python Split,
2649,12737851,15034774,2021-09-30 22:06:22,1633039582473,1,1,234000,15033584,3,0.02,1.26674,-0.03,0.0,0.85,0.0,USDCAD,python Split,
2650,12737852,15034775,2021-09-30 22:06:22,1633039582702,1,1,234000,15033588,3,0.02,1.26674,-0.03,0.0,0.85,0.0,USDCAD,python Split,
2651,12737856,15034779,2021-09-30 22:06:25,1633039585416,1,0,9986989,15034779,3,0.02,0.87491,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2652,12737875,15034798,2021-09-30 22:06:30,1633039590173,1,0,9986989,15034798,3,0.02,0.87493,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2653,12738157,15035092,2021-09-30 22:10:00,1633039800375,0,1,9986989,15001269,4,0.08,0.69105,-0.1,0.0,0.0,0.0,NZDUSD,[sl 0.69105],
2654,12738196,15035128,2021-09-30 22:10:11,1633039811709,0,1,9986989,15032417,4,0.02,87.959,-0.03,0.0,0.6,0.0,CADJPY,[sl 87.958],
2655,12738257,15035186,2021-09-30 22:10:46,1633039846376,1,1,9986989,15033588,4,0.02,1.26611,-0.03,0.0,-0.01,0.0,USDCAD,[sl 1.26612],
2656,12738258,15035185,2021-09-30 22:10:46,1633039846384,1,1,9986989,15033584,4,0.02,1.26611,-0.03,0.0,-0.01,0.0,USDCAD,[sl 1.26612],
2657,12738265,15035199,2021-09-30 22:10:48,1633039848737,1,1,9986989,15032233,4,0.02,1.2661,-0.03,0.0,0.0,0.0,USDCAD,[sl 1.26610],
2658,12738269,15035203,2021-09-30 22:10:50,1633039850284,1,1,9986989,15033356,4,0.02,1.26608,-0.03,0.0,0.0,0.0,USDCAD,[sl 1.26608],
2659,12738272,15035205,2021-09-30 22:10:50,1633039850334,0,1,9986989,15032668,4,0.02,87.965,-0.03,0.0,0.62,0.0,CADJPY,[sl 87.965],
2660,12738278,15035210,2021-09-30 22:10:52,1633039852552,0,1,9986989,15033435,4,0.02,87.967,-0.03,0.0,0.62,0.0,CADJPY,[sl 87.967],
2661,12738290,15035223,2021-09-30 22:10:53,1633039853481,1,1,9986989,15032226,4,0.02,1.26602,-0.03,0.0,-0.04,0.0,USDCAD,[sl 1.26605],
2662,12738291,15035225,2021-09-30 22:10:53,1633039853483,1,1,9986989,15032828,4,0.02,1.26602,-0.03,0.0,-0.04,0.0,USDCAD,[sl 1.26605],
2663,12738292,15035226,2021-09-30 22:10:53,1633039853487,1,1,9986989,15033352,4,0.02,1.26602,-0.03,0.0,-0.01,0.0,USDCAD,[sl 1.26603],
2664,12738294,15035224,2021-09-30 22:10:53,1633039853491,1,1,9986989,15032822,4,0.02,1.26602,-0.03,0.0,-0.04,0.0,USDCAD,[sl 1.26605],
2665,12738320,15035251,2021-09-30 22:10:56,1633039856259,1,1,9986989,15033159,4,0.02,1.26593,-0.03,0.0,0.0,0.0,USDCAD,[sl 1.26593],
2666,12738331,15035265,2021-09-30 22:10:59,1633039859860,0,1,9986989,15033009,4,0.02,87.977,-0.03,0.0,0.67,0.0,CADJPY,[sl 87.977],
2667,12738744,15035680,2021-09-30 22:17:29,1633040249014,1,1,234000,15031450,3,0.04,1.26531,-0.05,0.0,-3.52,0.0,USDCAD,python script cl,
2668,12738757,15035693,2021-09-30 22:17:38,1633040258195,1,1,234000,15031752,3,0.04,1.26534,-0.05,0.0,-3.41,0.0,USDCAD,python script cl,
2669,12738852,15035789,2021-09-30 22:19:10,1633040350695,1,1,234000,15031744,3,0.04,1.26526,-0.05,0.0,-3.57,0.0,USDCAD,python script cl,
2670,12738853,15035790,2021-09-30 22:19:10,1633040350917,1,1,234000,15031880,3,0.04,1.26527,-0.05,0.0,-3.55,0.0,USDCAD,python script cl,
2671,12738860,15035797,2021-09-30 22:19:17,1633040357580,1,1,234000,15031303,3,0.04,1.26525,-0.05,0.0,-3.46,0.0,USDCAD,python script cl,
2672,12738868,15035805,2021-09-30 22:19:25,1633040365676,0,0,9986989,15035805,3,0.04,1.26538,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2673,12739146,15036099,2021-09-30 22:23:33,1633040613622,1,0,9986989,15036099,3,0.04,0.6913,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2674,12739355,15036314,2021-09-30 22:26:37,1633040797578,1,0,9986989,15036314,3,0.04,0.69138,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2675,12739463,15036431,2021-09-30 22:28:42,1633040922023,1,1,234000,15030889,3,0.04,1.26519,-0.05,0.0,-3.49,0.0,USDCAD,python script cl,
2676,12739464,15036432,2021-09-30 22:28:42,1633040922259,1,1,234000,15030896,3,0.04,1.26518,-0.05,0.0,-3.55,0.0,USDCAD,python script cl,
2677,12739465,15036433,2021-09-30 22:28:42,1633040922516,1,1,234000,15031060,3,0.04,1.26518,-0.05,0.0,-3.6,0.0,USDCAD,python script cl,
2678,12739467,15036435,2021-09-30 22:28:42,1633040922737,1,1,234000,15031287,3,0.04,1.26518,-0.05,0.0,-3.55,0.0,USDCAD,python script cl,
2679,12739499,15036468,2021-09-30 22:29:19,1633040959845,1,0,9986989,15036468,3,0.04,0.6913,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2680,12739756,15036689,2021-09-30 22:32:00,1633041120383,1,0,9986989,15036689,3,0.04,0.69125,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2681,12739820,15036759,2021-09-30 22:33:29,1633041209222,1,1,234000,15030915,3,0.04,1.26511,-0.05,0.0,-3.6,0.0,USDCAD,python script cl,
2682,12739969,15036921,2021-09-30 22:34:54,1633041294192,1,0,9986989,15036921,3,0.04,0.69142,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2683,12740095,15037046,2021-09-30 22:36:35,1633041395631,1,1,234000,15032474,3,0.04,1.26485,-0.05,0.0,-3.9,0.0,USDCAD,python script cl,
2684,12740096,15037047,2021-09-30 22:36:35,1633041395876,1,1,234000,15032570,3,0.04,1.26485,-0.05,0.0,-3.71,0.0,USDCAD,python script cl,
2685,12740097,15037048,2021-09-30 22:36:36,1633041396126,1,1,234000,15032579,3,0.04,1.26485,-0.05,0.0,-3.49,0.0,USDCAD,python script cl,
2686,12740098,15037049,2021-09-30 22:36:36,1633041396379,1,1,234000,15032708,3,0.04,1.2648,-0.05,0.0,-3.66,0.0,USDCAD,python script cl,
2687,12740100,15037051,2021-09-30 22:36:36,1633041396654,1,1,234000,15033491,3,0.04,1.26482,-0.05,0.0,-3.6,0.0,USDCAD,python script cl,
2688,12740193,15037162,2021-09-30 22:37:52,1633041472950,1,0,9986989,15037162,3,0.04,0.69128,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
2689,12740210,15037179,2021-09-30 22:38:03,1633041483233,0,1,234000,15034798,3,0.01,0.87447,-0.01,0.0,0.31,0.0,NZDCAD,python Split,
2690,12740818,15037801,2021-09-30 22:44:00,1633041840402,0,1,234000,15034772,3,0.01,0.87445,-0.01,0.0,0.31,0.0,NZDCAD,python Split,
2691,12740819,15037803,2021-09-30 22:44:00,1633041840662,0,1,234000,15034779,3,0.01,0.87445,-0.01,0.0,0.31,0.0,NZDCAD,python Split,
2692,12741011,15038024,2021-09-30 22:45:35,1633041935421,0,1,234000,15036921,3,0.02,0.69082,-0.03,0.0,1.04,0.0,NZDUSD,python Split,
2693,12741023,15038045,2021-09-30 22:45:37,1633041937834,0,1,234000,15036314,3,0.02,0.69083,-0.03,0.0,0.95,0.0,NZDUSD,python Split,
2694,12741147,15038171,2021-09-30 22:46:51,1633042011590,1,1,234000,15035805,3,0.02,1.26596,-0.03,0.0,0.79,0.0,USDCAD,python Split,
2695,12741789,15038843,2021-09-30 22:52:58,1633042378889,0,1,234000,15036099,3,0.02,0.69076,-0.03,0.0,0.93,0.0,NZDUSD,python Split,
2696,12741790,15038844,2021-09-30 22:52:59,1633042379147,0,1,234000,15036468,3,0.02,0.69076,-0.03,0.0,0.93,0.0,NZDUSD,python Split,
2697,12741927,15039009,2021-09-30 22:54:02,1633042442563,0,1,234000,15037162,3,0.02,0.69073,-0.03,0.0,0.95,0.0,NZDUSD,python Split,
2698,12741943,15039024,2021-09-30 22:54:11,1633042451137,0,1,234000,15036689,3,0.02,0.69068,-0.03,0.0,0.98,0.0,NZDUSD,python Split,
2699,12744319,15042643,2021-09-30 23:25:03,1633044303383,1,0,9986989,15042643,3,0.04,0.87453,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2700,12744325,15042649,2021-09-30 23:25:10,1633044310923,1,0,9986989,15042649,3,0.04,0.87454,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2701,12744832,15043217,2021-09-30 23:35:05,1633044905584,1,0,9986989,15043217,3,0.04,0.87463,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2702,12744835,15043220,2021-09-30 23:35:09,1633044909188,1,0,9986989,15043220,3,0.04,0.87463,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2703,12744838,15043224,2021-09-30 23:35:11,1633044911930,1,0,9986989,15043224,3,0.04,0.87463,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2704,12744926,15043304,2021-09-30 23:37:15,1633045035454,0,1,9986989,15034779,4,0.01,0.87491,-0.01,0.0,0.0,0.0,NZDCAD,[sl 0.87491],
2705,12744927,15043303,2021-09-30 23:37:15,1633045035471,0,1,9986989,15034772,4,0.01,0.87491,-0.01,0.0,0.0,0.0,NZDCAD,[sl 0.87491],
2706,12744949,15043312,2021-09-30 23:37:22,1633045042642,0,1,9986989,15034798,4,0.01,0.87493,-0.01,0.0,0.0,0.0,NZDCAD,[sl 0.87493],
2707,12745607,15043966,2021-09-30 23:50:53,1633045853530,1,0,9986989,15043966,3,0.04,0.87473,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2708,12745612,15043970,2021-09-30 23:50:57,1633045857859,1,0,9986989,15043970,3,0.04,0.87472,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2709,12745616,15043974,2021-09-30 23:51:02,1633045862317,1,0,9986989,15043974,3,0.04,0.87471,-0.05,0.0,0.0,0.0,NZDCAD,Renf,
2710,12745827,15044396,2021-10-01 00:05:01,1633046701994,0,1,234000,15042643,3,0.04,0.87576,-0.05,-0.03,-3.35,0.0,NZDCAD,python script cl,
2711,12745829,15044403,2021-10-01 00:05:02,1633046702243,0,1,234000,15042649,3,0.04,0.87576,-0.05,-0.03,-3.32,0.0,NZDCAD,python script cl,
2712,12745830,15044405,2021-10-01 00:05:02,1633046702468,0,1,234000,15043217,3,0.04,0.87576,-0.05,-0.03,-3.08,0.0,NZDCAD,python script cl,
2713,12745831,15044407,2021-10-01 00:05:02,1633046702715,0,1,234000,15043220,3,0.04,0.87576,-0.05,-0.03,-3.08,0.0,NZDCAD,python script cl,
2714,12745832,15044408,2021-10-01 00:05:02,1633046702934,0,1,234000,15043224,3,0.04,0.87576,-0.05,-0.03,-3.08,0.0,NZDCAD,python script cl,
2715,12745833,15044409,2021-10-01 00:05:03,1633046703178,0,1,234000,15043966,3,0.04,0.87576,-0.05,-0.03,-2.81,0.0,NZDCAD,python script cl,
2716,12745834,15044410,2021-10-01 00:05:03,1633046703423,0,1,234000,15043970,3,0.04,0.87576,-0.05,-0.03,-2.83,0.0,NZDCAD,python script cl,
2717,12745835,15044415,2021-10-01 00:05:03,1633046703696,0,1,234000,15043974,3,0.04,0.87576,-0.05,-0.03,-2.86,0.0,NZDCAD,python script cl,
2718,12746063,15044807,2021-10-01 00:15:01,1633047301654,0,0,9986989,15044807,3,0.16,111.278,-0.21,0.0,0.0,0.0,USDJPY,Python AADI M15,
2719,12749322,15048616,2021-10-01 01:58:30,1633053510929,1,0,9986989,15048616,3,0.02,0.87532,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2720,12749323,15048617,2021-10-01 01:58:34,1633053514693,1,0,9986989,15048617,3,0.02,0.87532,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2721,12749325,15048619,2021-10-01 01:58:38,1633053518766,1,0,9986989,15048619,3,0.02,0.87533,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2722,12750952,15050286,2021-10-01 02:36:00,1633055760578,0,1,234000,15048616,3,0.01,0.87484,-0.01,0.0,0.33,0.0,NZDCAD,python Split,
2723,12750953,15050287,2021-10-01 02:36:00,1633055760832,0,1,234000,15048617,3,0.01,0.87483,-0.01,0.0,0.33,0.0,NZDCAD,python Split,
2724,12750959,15050293,2021-10-01 02:36:01,1633055761091,0,1,234000,15048619,3,0.01,0.87485,-0.01,0.0,0.33,0.0,NZDCAD,python Split,
2725,12753305,15052616,2021-10-01 03:12:10,1633057930653,0,1,234000,15019699,3,0.08,1752.37,-0.06,-0.14,50.13,0.0,XAUUSD,python Split,
2726,12754280,15053622,2021-10-01 03:25:36,1633058736588,0,1,9986989,15048619,4,0.01,0.87533,-0.01,0.0,0.0,0.0,NZDCAD,[sl 0.87533],
2727,12754281,15053621,2021-10-01 03:25:36,1633058736588,0,1,9986989,15048617,4,0.01,0.87533,-0.01,0.0,-0.01,0.0,NZDCAD,[sl 0.87532],
2728,12754283,15053620,2021-10-01 03:25:36,1633058736606,0,1,9986989,15048616,4,0.01,0.87533,-0.01,0.0,-0.01,0.0,NZDCAD,[sl 0.87532],
2729,12754349,15053698,2021-10-01 03:27:17,1633058837224,1,0,9986989,15053698,3,0.02,0.87554,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2730,12754350,15053699,2021-10-01 03:27:20,1633058840991,1,0,9986989,15053699,3,0.02,0.87557,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2731,12754358,15053707,2021-10-01 03:27:25,1633058845354,1,0,9986989,15053707,3,0.02,0.87553,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2732,12754501,15053852,2021-10-01 03:30:30,1633059030237,1,0,9986989,15053852,3,0.02,0.87571,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2733,12754504,15053855,2021-10-01 03:30:33,1633059033324,1,0,9986989,15053855,3,0.02,0.87572,-0.03,0.0,0.0,0.0,NZDCAD,Renf,
2734,12755481,15054866,2021-10-01 03:46:16,1633059976701,0,1,234000,15019699,3,0.04,1751.63,-0.03,-0.07,27.63,0.0,XAUUSD,HOLD,
2735,12755483,15054868,2021-10-01 03:46:18,1633059978301,0,1,234000,15019699,3,0.02,1751.64,-0.02,-0.04,13.8,0.0,XAUUSD,python Split,
2736,12755496,15054880,2021-10-01 03:46:27,1633059987158,0,1,234000,15019699,3,0.01,1751.7,-0.01,-0.02,6.85,0.0,XAUUSD,HOLD,
2737,12756204,15055595,2021-10-01 03:57:29,1633060649560,0,1,234000,15053707,3,0.02,0.87643,-0.03,0.0,-1.23,0.0,NZDCAD,python script cl,
2738,12756206,15055598,2021-10-01 03:57:33,1633060653878,0,1,234000,15053698,3,0.02,0.87643,-0.03,0.0,-1.21,0.0,NZDCAD,python script cl,
2739,12756210,15055602,2021-10-01 03:57:36,1633060656202,0,1,234000,15053699,3,0.02,0.87645,-0.03,0.0,-1.2,0.0,NZDCAD,python script cl,
2740,12756530,15055913,2021-10-01 04:00:10,1633060810897,0,1,234000,15017579,3,0.08,1751.34,-0.06,-0.14,48.56,0.0,XAUUSD,python Split,
2741,12756566,15055948,2021-10-01 04:00:30,1633060830124,0,1,234000,15021472,3,0.08,1751.31,-0.06,-0.14,48.42,0.0,XAUUSD,python Split,
2742,12756591,15055975,2021-10-01 04:00:54,1633060854860,0,1,234000,15014977,3,0.08,1751.21,-0.06,-0.14,48.35,0.0,XAUUSD,python Split,
2743,12756723,15056106,2021-10-01 04:01:01,1633060861602,0,1,234000,15012227,3,0.08,1751.12,-0.06,-0.14,48.28,0.0,XAUUSD,python Split,
2744,12758935,15058245,2021-10-01 04:13:55,1633061635817,1,1,234000,15035805,3,0.01,1.27109,-0.01,-0.02,3.88,0.0,USDCAD,HOLD,
2745,12764237,15063768,2021-10-01 05:23:44,1633065824086,0,1,234000,15053852,3,0.02,0.87659,-0.03,0.0,-1.2,0.0,NZDCAD,python script cl,
2746,12764250,15063783,2021-10-01 05:23:48,1633065828809,0,1,234000,15053855,3,0.02,0.8766,-0.03,0.0,-1.2,0.0,NZDCAD,python script cl,
2747,12765088,15064610,2021-10-01 05:36:11,1633066571194,0,0,9986989,15064610,3,0.04,4285.44,-0.01,0.0,0.0,0.0,US500.cash,Python AADI M15,
2748,12766009,15065551,2021-10-01 05:51:26,1633067486944,0,0,9986989,15065551,3,0.04,4282.69,-0.01,0.0,0.0,0.0,US500.cash,Python AADI M15,
2749,12766656,15066175,2021-10-01 06:06:39,1633068399843,0,0,9986989,15066175,3,0.04,4287.69,-0.01,0.0,0.0,0.0,US500.cash,Python AADI M15,
2750,12774830,15074673,2021-10-01 08:27:28,1633076848960,0,0,9986989,15074673,3,0.16,80.159,-0.21,0.0,0.0,0.0,AUDJPY,Python AADI M15,
2751,12776172,15076134,2021-10-01 08:57:23,1633078643772,0,1,234000,15036921,3,0.01,0.68829,-0.01,-0.01,2.7,0.0,NZDUSD,HOLD,
2752,12776239,15076213,2021-10-01 08:59:02,1633078742693,0,0,9986989,15076213,3,0.16,0.72096,-0.21,0.0,0.0,0.0,AUDUSD,Python AADI M15,
2753,12776407,15076377,2021-10-01 09:00:15,1633078815052,0,0,9986989,15076377,3,0.04,1.27151,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2754,12776528,15076482,2021-10-01 09:00:29,1633078829716,0,0,9986989,15076482,3,0.04,1.27112,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2755,12776539,15076491,2021-10-01 09:00:32,1633078832812,0,0,9986989,15076491,3,0.02,1.2712,-0.03,0.0,0.0,0.0,USDCAD,Renf,
2756,12776557,15076509,2021-10-01 09:00:36,1633078836388,0,0,9986989,15076509,3,0.02,1.27107,-0.03,0.0,0.0,0.0,USDCAD,Renf,
2757,12776580,15076530,2021-10-01 09:00:42,1633078842904,0,0,9986989,15076530,3,0.02,1.27121,-0.03,0.0,0.0,0.0,USDCAD,Renf,
2758,12776771,15076725,2021-10-01 09:02:11,1633078931752,0,0,9986989,15076725,3,0.04,1.27099,-0.05,0.0,0.0,0.0,USDCAD,Renf,
2759,12776814,15076775,2021-10-01 09:02:32,1633078952361,0,0,9986989,15076775,3,0.02,1.27088,-0.03,0.0,0.0,0.0,USDCAD,Renf,
2760,12777657,15077668,2021-10-01 09:11:14,1633079474426,1,1,234000,15076775,3,0.01,1.27153,-0.01,0.0,0.44,0.0,USDCAD,python Split,
2761,12777736,15077748,2021-10-01 09:12:11,1633079531468,1,1,234000,15076725,3,0.02,1.27162,-0.03,0.0,0.86,0.0,USDCAD,python Split,
2762,12777748,15077763,2021-10-01 09:12:18,1633079538887,1,1,234000,15076509,3,0.01,1.27171,-0.01,0.0,0.43,0.0,USDCAD,python Split,
2763,12777768,15077779,2021-10-01 09:12:28,1633079548678,1,1,234000,15076482,3,0.02,1.27179,-0.03,0.0,0.91,0.0,USDCAD,python Split,
2764,12777956,15077980,2021-10-01 09:14:32,1633079672279,1,1,234000,15076491,3,0.01,1.27182,-0.01,0.0,0.42,0.0,USDCAD,python Split,
2765,12777958,15077982,2021-10-01 09:14:32,1633079672513,1,1,234000,15076530,3,0.01,1.27182,-0.01,0.0,0.41,0.0,USDCAD,python Split,
2766,12778117,15078134,2021-10-01 09:15:15,1633079715104,1,1,234000,15076377,3,0.02,1.27229,-0.03,0.0,1.06,0.0,USDCAD,python Split,
2767,12778243,15078258,2021-10-01 09:15:39,1633079739735,0,1,234000,15036314,3,0.01,0.68827,-0.01,-0.01,2.69,0.0,NZDUSD,HOLD,
2768,12778287,15078302,2021-10-01 09:15:50,1633079750077,0,1,234000,15036099,3,0.01,0.68817,-0.01,-0.01,2.7,0.0,NZDUSD,HOLD,
2769,12778288,15078303,2021-10-01 09:15:50,1633079750346,0,1,234000,15036468,3,0.01,0.68817,-0.01,-0.01,2.7,0.0,NZDUSD,HOLD,
2770,12778289,15078304,2021-10-01 09:15:50,1633079750610,0,1,234000,15037162,3,0.01,0.68817,-0.01,-0.01,2.69,0.0,NZDUSD,HOLD,
2771,12778894,15078904,2021-10-01 09:19:42,1633079982818,0,1,234000,15036689,3,0.01,0.68798,-0.01,-0.01,2.82,0.0,NZDUSD,HOLD,
2772,12779306,15079281,2021-10-01 09:20:24,1633080024541,0,1,234000,15008814,3,0.08,0.68785,-0.1,-0.07,19.63,0.0,NZDUSD,python Split,
2773,12782800,15082985,2021-10-01 09:46:47,1633081607015,1,0,9986989,15082985,3,0.04,0.68859,-0.05,0.0,0.0,0.0,NZDUSD,Renf Split,
2774,12782924,15083118,2021-10-01 09:48:07,1633081687063,1,0,9986989,15083118,3,0.04,0.68867,-0.05,0.0,0.0,0.0,NZDUSD,Renf Split,
2775,12783826,15084045,2021-10-01 09:53:59,1633082039370,0,1,234000,15083118,3,0.02,0.68831,-0.03,0.0,0.62,0.0,NZDUSD,python Split,
